,userId,itemId,ratings
531,66,27,7.0
532,66,28,7.0
533,66,29,7.0
534,66,30,7.0
535,66,31,7.0
536,67,24,5.0
537,67,25,1.0
538,67,26,3.0
539,67,27,4.0
540,67,28,1.0
541,67,29,6.0
542,67,30,4.0
543,67,31,5.0
544,68,8,4.0
545,68,9,3.0
546,68,10,4.0
547,68,11,4.0
548,68,12,4.0
549,68,13,4.0
550,68,14,4.0
551,68,15,4.0
552,69,8,6.0
553,69,9,2.0
554,69,10,6.0
555,69,11,6.0
556,69,12,6.0
557,69,13,7.0
558,69,14,6.0
559,69,15,7.0
560,70,0,6.0
561,70,1,4.0
562,70,2,6.0
563,70,3,6.0
564,70,4,3.0
565,70,5,4.0
566,70,6,4.0
567,70,7,3.0
568,71,24,3.0
569,71,25,5.0
570,71,26,1.0
571,71,27,2.0
572,71,28,6.0
573,71,29,5.0
574,71,30,1.0
575,71,31,2.0
576,72,24,6.0
577,72,25,6.0
578,72,26,6.0
579,72,27,6.0
580,72,28,6.0
581,72,29,6.0
582,72,30,6.0
583,72,31,6.0
584,73,8,2.0
585,73,9,2.0
586,73,10,2.0
587,73,11,4.0
588,73,12,4.0
589,73,13,3.0
590,73,14,3.0
591,73,15,5.0
592,74,16,7.0
593,74,17,7.0
594,74,18,7.0
595,74,19,7.0
596,74,20,7.0
597,74,21,7.0
598,74,22,7.0
599,74,23,7.0
600,75,24,7.0
601,75,25,7.0
602,75,26,7.0
603,75,27,7.0
604,75,28,7.0
605,75,29,7.0
606,75,30,7.0
607,75,31,7.0
608,76,8,6.0
609,76,9,5.0
610,76,10,5.0
611,76,11,5.0
612,76,12,5.0
613,76,13,6.0
614,76,14,5.0
615,76,15,6.0
616,77,24,2.0
617,77,25,2.0
618,77,26,3.0
619,77,27,7.0
620,77,28,4.0
621,77,29,2.0
622,77,30,4.0
623,77,31,1.0
624,78,8,3.0
625,78,9,3.0
626,78,10,5.0
627,78,11,5.0
628,78,12,3.0
629,78,13,5.0
630,78,14,3.0
631,78,15,6.0
632,79,0,6.0
633,79,1,7.0
634,79,2,6.0
635,79,3,7.0
636,79,4,7.0
637,79,5,7.0
638,79,6,6.0
639,79,7,7.0
640,80,16,4.0
641,80,17,5.0
642,80,18,6.0
643,80,19,6.0
644,80,20,6.0
645,80,21,7.0
646,80,22,6.0
647,80,23,4.0
648,81,8,5.0
649,81,9,6.0
650,81,10,7.0
651,81,11,5.0
652,81,12,6.0
653,81,13,7.0
654,81,14,6.0
655,81,15,6.0
656,82,0,6.0
657,82,1,6.0
658,82,2,6.0
659,82,3,6.0
660,82,4,5.0
661,82,5,6.0
662,82,6,3.0
663,82,7,4.0
664,83,24,6.0
665,83,25,7.0
666,83,26,3.0
667,83,27,4.0
668,83,28,6.0
669,83,29,6.0
670,83,30,1.0
671,83,31,4.0
672,84,8,7.0
673,84,9,7.0
674,84,10,6.0
675,84,11,7.0
676,84,12,7.0
677,84,13,7.0
678,84,14,7.0
679,84,15,7.0
680,85,24,4.0
681,85,25,5.0
682,85,26,3.0
683,85,27,1.0
684,85,28,5.0
685,85,29,5.0
686,85,30,1.0
687,85,31,5.0
688,86,24,7.0
689,86,25,7.0
690,86,26,7.0
691,86,27,7.0
692,86,28,7.0
693,86,29,7.0
694,86,30,7.0
695,86,31,7.0
696,87,0,4.0
697,87,1,4.0
698,87,2,4.0
699,87,3,4.0
700,87,4,4.0
701,87,5,4.0
702,87,6,4.0
703,87,7,4.0
704,88,0,4.0
705,88,1,5.0
706,88,2,5.0
707,88,3,5.0
708,88,4,5.0
709,88,5,6.0
710,88,6,5.0
711,88,7,6.0
712,89,0,2.0
713,89,1,4.0
714,89,2,4.0
715,89,3,4.0
716,89,4,1.0
717,89,5,4.0
718,89,6,4.0
719,89,7,4.0
720,90,24,3.0
721,90,25,4.0
722,90,26,5.0
723,90,27,2.0
724,90,28,5.0
725,90,29,7.0
726,90,30,3.0
727,90,31,2.0
728,91,8,7.0
729,91,9,7.0
730,91,10,7.0
731,91,11,7.0
732,91,12,6.0
733,91,13,7.0
734,91,14,7.0
735,91,15,6.0
736,92,16,7.0
737,92,17,2.0
738,92,18,3.0
739,92,19,4.0
740,92,20,6.0
741,92,21,6.0
742,92,22,7.0
743,92,23,6.0
744,93,24,3.0
745,93,25,2.0
746,93,26,4.0
747,93,27,1.0
748,93,28,3.0
749,93,29,2.0
750,93,30,5.0
751,93,31,5.0
752,94,0,6.0
753,94,1,6.0
754,94,2,6.0
755,94,3,6.0
756,94,4,6.0
757,94,5,6.0
758,94,6,6.0
759,94,7,4.0
760,95,16,7.0
761,95,17,7.0
762,95,18,7.0
763,95,19,7.0
764,95,20,7.0
765,95,21,7.0
766,95,22,7.0
767,95,23,7.0
768,96,8,5.0
769,96,9,5.0
770,96,10,4.0
771,96,11,4.0
772,96,12,5.0
773,96,13,4.0
774,96,14,4.0
775,96,15,5.0
776,97,0,5.0
777,97,1,5.0
778,97,2,5.0
779,97,3,5.0
780,97,4,5.0
781,97,5,5.0
782,97,6,5.0
783,97,7,7.0
784,98,0,5.0
785,98,1,2.0
786,98,2,5.0
787,98,3,2.0
788,98,4,5.0
789,98,5,2.0
790,98,6,2.0
791,98,7,1.0
792,99,16,6.0
793,99,17,6.0
794,99,18,6.0
795,99,19,6.0
796,99,20,6.0
797,99,21,6.0
798,99,22,6.0
799,99,23,6.0
800,100,24,2.0
801,100,25,2.0
802,100,26,3.0
803,100,27,3.0
804,100,28,3.0
805,100,29,7.0
806,100,30,4.0
807,100,31,4.0
808,101,8,5.0
809,101,9,1.0
810,101,10,4.0
811,101,11,5.0
812,101,12,4.0
813,101,13,1.0
814,101,14,5.0
815,101,15,7.0
816,102,0,4.0
817,102,1,5.0
818,102,2,7.0
819,102,3,5.0
820,102,4,7.0
821,102,5,7.0
822,102,6,5.0
823,102,7,3.0
824,103,16,5.0
825,103,17,5.0
826,103,18,3.0
827,103,19,3.0
828,103,20,4.0
829,103,21,3.0
830,103,22,3.0
831,103,23,3.0
832,104,8,7.0
833,104,9,1.0
834,104,10,5.0
835,104,11,4.0
836,104,12,2.0
837,104,13,4.0
838,104,14,3.0
839,104,15,5.0
840,105,8,7.0
841,105,9,6.0
842,105,10,6.0
843,105,11,4.0
844,105,12,5.0
845,105,13,3.0
846,105,14,5.0
847,105,15,6.0
848,106,8,4.0
849,106,9,6.0
850,106,10,3.0
851,106,11,4.0
852,106,12,6.0
853,106,13,7.0
854,106,14,4.0
855,106,15,1.0
856,107,24,5.0
857,107,25,6.0
858,107,26,5.0
859,107,27,6.0
860,107,28,6.0
861,107,29,6.0
862,107,30,6.0
863,107,31,6.0
864,108,0,1.0
865,108,1,1.0
866,108,2,1.0
867,108,3,1.0
868,108,4,4.0
869,108,5,1.0
870,108,6,1.0
871,108,7,4.0
872,109,8,3.0
873,109,9,2.0
874,109,10,3.0
875,109,11,3.0
876,109,12,5.0
877,109,13,1.0
878,109,14,5.0
879,109,15,7.0
880,110,16,3.0
881,110,17,4.0
882,110,18,1.0
883,110,19,1.0
884,110,20,1.0
885,110,21,1.0
886,110,22,4.0
887,110,23,3.0
888,111,24,7.0
889,111,25,6.0
890,111,26,7.0
891,111,27,7.0
892,111,28,7.0
893,111,29,6.0
894,111,30,7.0
895,111,31,7.0
896,112,0,7.0
897,112,1,6.0
898,112,2,5.0
899,112,3,7.0
900,112,4,5.0
901,112,5,7.0
902,112,6,5.0
903,112,7,7.0
904,113,8,6.0
905,113,9,6.0
906,113,10,6.0
907,113,11,5.0
908,113,12,5.0
909,113,13,6.0
910,113,14,6.0
911,113,15,7.0
912,114,16,7.0
913,114,17,7.0
914,114,18,7.0
915,114,19,7.0
916,114,20,7.0
917,114,21,7.0
918,114,22,7.0
919,114,23,2.0
920,115,24,6.0
921,115,25,7.0
922,115,26,7.0
923,115,27,7.0
924,115,28,7.0
925,115,29,6.0
926,115,30,7.0
927,115,31,7.0
928,116,0,7.0
929,116,1,7.0
930,116,2,7.0
931,116,3,7.0
932,116,4,7.0
933,116,5,6.0
934,116,6,7.0
935,116,7,7.0
936,117,16,3.0
937,117,17,1.0
938,117,18,1.0
939,117,19,2.0
940,117,20,3.0
941,117,21,3.0
942,117,22,7.0
943,117,23,5.0
944,118,8,4.0
945,118,9,3.0
946,118,10,5.0
947,118,11,5.0
948,118,12,4.0
949,118,13,3.0
950,118,14,3.0
951,118,15,6.0
952,119,0,3.0
953,119,1,3.0
954,119,2,4.0
955,119,3,4.0
956,119,4,4.0
957,119,5,4.0
958,119,6,5.0
959,119,7,4.0
960,120,16,4.0
961,120,17,1.0
962,120,18,1.0
963,120,19,5.0
964,120,20,1.0
965,120,21,4.0
966,120,22,4.0
967,120,23,2.0
968,121,24,4.0
969,121,25,4.0
970,121,26,4.0
971,121,27,3.0
972,121,28,3.0
973,121,29,5.0
974,121,30,5.0
975,121,31,5.0
976,122,24,7.0
977,122,25,7.0
978,122,26,7.0
979,122,27,7.0
980,122,28,7.0
981,122,29,7.0
982,122,30,1.0
983,122,31,6.0
984,123,24,5.0
985,123,25,5.0
986,123,26,5.0
987,123,27,5.0
988,123,28,5.0
989,123,29,5.0
990,123,30,5.0
991,123,31,5.0
992,124,16,7.0
993,124,17,1.0
994,124,18,1.0
995,124,19,5.0
996,124,20,5.0
997,124,21,5.0
998,124,22,5.0
999,124,23,2.0
1000,125,0,4.0
1001,125,1,2.0
1002,125,2,6.0
1003,125,3,5.0
1004,125,4,3.0
1005,125,5,4.0
1006,125,6,5.0
1007,125,7,6.0
1008,126,24,4.0
1009,126,25,3.0
1010,126,26,4.0
1011,126,27,4.0
1012,126,28,2.0
1013,126,29,1.0
1014,126,30,1.0
1015,126,31,2.0
1016,127,16,3.0
1017,127,17,2.0
1018,127,18,1.0
1019,127,19,3.0
1020,127,20,2.0
1021,127,21,1.0
1022,127,22,4.0
1023,127,23,3.0
1024,128,16,5.0
1025,128,17,7.0
1026,128,18,7.0
1027,128,19,5.0
1028,128,20,7.0
1029,128,21,3.0
1030,128,22,3.0
1031,128,23,6.0
1032,129,16,6.0
1033,129,17,7.0
1034,129,18,7.0
1035,129,19,6.0
1036,129,20,5.0
1037,129,21,4.0
1038,129,22,6.0
1039,129,23,6.0
1040,130,16,5.0
1041,130,17,3.0
1042,130,18,4.0
1043,130,19,4.0
1044,130,20,4.0
1045,130,21,4.0
1046,130,22,4.0
1047,130,23,4.0
1048,131,24,4.0
1049,131,25,3.0
1050,131,26,4.0
1051,131,27,5.0
1052,131,28,1.0
1053,131,29,6.0
1054,131,30,1.0
1055,131,31,1.0
1056,132,16,7.0
1057,132,17,2.0
1058,132,18,1.0
1059,132,19,4.0
1060,132,20,4.0
1061,132,21,4.0
1062,132,22,4.0
1063,132,23,7.0
1064,133,24,3.0
1065,133,25,4.0
1066,133,26,2.0
1067,133,27,5.0
1068,133,28,5.0
1069,133,29,4.0
1070,133,30,1.0
1071,133,31,1.0
1072,134,16,5.0
1073,134,17,6.0
1074,134,18,5.0
1075,134,19,6.0
1076,134,20,5.0
1077,134,21,6.0
1078,134,22,6.0
1079,134,23,7.0
1080,135,0,4.0
1081,135,1,5.0
1082,135,2,5.0
1083,135,3,5.0
1084,135,4,5.0
1085,135,5,5.0
1086,135,6,5.0
1087,135,7,5.0
1088,136,24,5.0
1089,136,25,2.0
1090,136,26,5.0
1091,136,27,5.0
1092,136,28,5.0
1093,136,29,3.0
1094,136,30,5.0
1095,136,31,6.0
1096,137,9,6.0
1097,137,10,4.0
1098,137,11,2.0
1099,137,12,3.0
1100,137,13,2.0
1101,137,14,1.0
1102,137,15,2.0
1103,138,0,4.0
1104,138,1,4.0
1105,138,2,4.0
1106,138,3,4.0
1107,138,4,4.0
1108,138,5,4.0
1109,138,6,4.0
1110,138,7,3.0
1111,139,0,4.0
1112,139,1,4.0
1113,139,2,4.0
1114,139,3,5.0
1115,139,4,5.0
1116,139,5,5.0
1117,139,6,5.0
1118,139,7,6.0
1119,140,0,7.0
1120,140,1,7.0
1121,140,2,7.0
1122,140,3,7.0
1123,140,4,7.0
1124,140,5,7.0
1125,140,6,7.0
1126,140,7,7.0
1127,141,8,6.0
1128,141,9,3.0
1129,141,10,4.0
1130,141,11,6.0
1131,141,12,6.0
1132,141,13,6.0
1133,141,14,1.0
1134,141,15,7.0
1135,142,24,6.0
1136,142,25,4.0
1137,142,26,4.0
1138,142,27,4.0
1139,142,28,4.0
1140,142,29,4.0
1141,142,30,4.0
1142,142,31,4.0
1143,143,24,7.0
1144,143,25,7.0
1145,143,26,7.0
1146,143,27,7.0
1147,143,28,7.0
1148,143,29,7.0
1149,143,30,7.0
1150,143,31,7.0
1151,144,24,1.0
1152,144,25,5.0
1153,144,26,1.0
1154,144,27,1.0
1155,144,28,7.0
1156,144,29,1.0
1157,144,30,1.0
1158,144,31,1.0
1159,145,16,4.0
1160,145,17,4.0
1161,145,18,1.0
1162,145,19,1.0
1163,145,20,4.0
1164,145,21,1.0
1165,145,22,1.0
1166,145,23,1.0
1167,146,24,6.0
1168,146,25,3.0
1169,146,26,3.0
1170,146,27,3.0
1171,146,28,5.0
1172,146,29,2.0
1173,146,30,3.0
1174,146,31,3.0
1175,147,24,5.0
1176,147,25,3.0
1177,147,26,3.0
1178,147,27,5.0
1179,147,28,3.0
1180,147,29,2.0
1181,147,30,7.0
1182,147,31,7.0
1183,148,0,7.0
1184,148,1,7.0
1185,148,2,7.0
1186,148,3,7.0
1187,148,4,6.0
1188,148,5,6.0
1189,148,6,6.0
1190,148,7,7.0
1191,149,24,4.0
1192,149,25,4.0
1193,149,26,4.0
1194,149,27,4.0
1195,149,28,4.0
1196,149,29,4.0
1197,149,30,4.0
1198,149,31,4.0
1199,150,24,4.0
1200,150,25,2.0
1201,150,26,6.0
1202,150,27,2.0
1203,150,28,4.0
1204,150,29,5.0
1205,150,30,4.0
1206,150,31,7.0
1207,151,24,4.0
1208,151,25,5.0
1209,151,26,5.0
1210,151,27,3.0
1211,151,28,2.0
1212,151,29,4.0
1213,151,30,1.0
1214,151,31,1.0
1215,152,24,6.0
1216,152,25,4.0
1217,152,26,6.0
1218,152,27,6.0
1219,152,28,5.0
1220,152,29,6.0
1221,152,30,6.0
1222,152,31,6.0
1223,153,24,5.0
1224,153,25,4.0
1225,153,26,6.0
1226,153,27,3.0
1227,153,28,3.0
1228,153,29,5.0
1229,153,30,2.0
1230,153,31,1.0
1231,154,16,1.0
1232,154,17,6.0
1233,154,18,7.0
1234,154,19,7.0
1235,154,20,6.0
1236,154,21,6.0
1237,154,22,6.0
1238,154,23,6.0
1239,155,16,7.0
1240,155,17,7.0
1241,155,18,4.0
1242,155,19,4.0
1243,155,20,4.0
1244,155,21,4.0
1245,155,22,4.0
1246,155,23,4.0
1247,156,8,4.0
1248,156,9,4.0
1249,156,10,4.0
1250,156,11,4.0
1251,156,12,4.0
1252,156,13,4.0
1253,156,14,5.0
1254,156,15,4.0
1255,157,16,4.0
1256,157,17,4.0
1257,157,18,4.0
1258,157,19,5.0
1259,157,20,5.0
1260,157,21,4.0
1261,157,22,3.0
1262,157,23,7.0
1263,158,0,6.0
1264,158,1,6.0
1265,158,2,7.0
1266,158,3,6.0
1267,158,4,5.0
1268,158,5,7.0
1269,158,6,7.0
1270,158,7,7.0
1271,159,24,4.0
1272,159,25,4.0
1273,159,26,4.0
1274,159,27,4.0
1275,159,28,4.0
1276,159,29,4.0
1277,159,30,4.0
1278,159,31,4.0
1279,160,24,6.0
1280,160,25,6.0
1281,160,26,6.0
1282,160,27,6.0
1283,160,28,6.0
1284,160,29,6.0
1285,160,30,6.0
1286,160,31,7.0
1287,161,16,6.0
1288,161,17,4.0
1289,161,18,7.0
1290,161,19,5.0
1291,161,20,5.0
1292,161,21,1.0
1293,161,22,1.0
1294,161,23,1.0
1295,162,16,5.0
1296,162,17,3.0
1297,162,18,2.0
1298,162,19,5.0
1299,162,20,5.0
1300,162,21,2.0
1301,162,22,4.0
1302,162,23,4.0
1303,163,8,5.0
1304,163,9,4.0
1305,163,10,4.0
1306,163,11,4.0
1307,163,12,4.0
1308,163,13,4.0
1309,163,14,4.0
1310,163,15,4.0
1311,164,16,6.0
1312,164,17,6.0
1313,164,18,6.0
1314,164,19,6.0
1315,164,20,6.0
1316,164,21,6.0
1317,164,22,6.0
1318,164,23,6.0
1319,165,24,4.0
1320,165,25,5.0
1321,165,26,4.0
1322,165,27,6.0
1323,165,28,4.0
1324,165,29,5.0
1325,165,30,4.0
1326,165,31,5.0
1327,166,24,6.0
1328,166,25,6.0
1329,166,26,6.0
1330,166,27,6.0
1331,166,28,6.0
1332,166,29,7.0
1333,166,30,7.0
1334,166,31,6.0
1335,167,0,2.0
1336,167,1,2.0
1337,167,2,6.0
1338,167,3,3.0
1339,167,4,6.0
1340,167,5,5.0
1341,167,6,5.0
1342,167,7,5.0
1343,168,24,4.0
1344,168,25,4.0
1345,168,26,4.0
1346,168,27,4.0
1347,168,28,5.0
1348,168,29,5.0
1349,168,30,5.0
1350,168,31,4.0
1351,169,16,6.0
1352,169,17,7.0
1353,169,18,5.0
1354,169,19,6.0
1355,169,20,6.0
1356,169,21,6.0
1357,169,22,6.0
1358,169,23,5.0
1359,170,24,5.0
1360,170,25,2.0
